location,latitude,longitude,status
חורבת מלח,33.0667152,35.2471237,success
חורבת מלח באור עקיבא,,,failed
חורבת מצדית יער המכללות נווה אילן,,,failed
"חורבת ניחה, מצפון לכפר גלעדי",,,failed
חורבת נכס,31.8887136,34.9570686,success
חורבת נכס ליד ישפרו סנטר מודיעין,,,failed
"חורבת נכס, המכונאי, מודיעין מכבים רעות",31.8887136,34.9570686,success
"חורבת נכס, מודיעין מכבים רעות",31.8887136,34.9570686,success
חורבת סהר- ג. המורה,,,failed
"חורבת סומק, צפונית לגת המערבית",,,failed
חורבת סוסיתא,32.778481,35.659594,success
"חורבת סמארה, עמק חפר",32.3921242,34.877739,success
חורבת סמרה נחל אלכסנדר,32.385924,34.8646,success
חורבת סנסן,31.685411,35.001441,success
חורבת עמודים,32.814795,35.40945,success
חורבת ענים,31.3527991,35.06377,success
חורבת עקד,32.4767213,35.3861061,success
"חורבת קירה, עמק השלום, יוקנעם עילית",,,failed
"חורבת רקית, חיפה",,,failed
חורבת שוכה,31.68223,34.973703,success
חורבת שוכה (צמת האלה כביש 375),,,failed
חורבת שוכה - גבעת התורמוסים,,,failed
חורבת שמע,32.9771477,35.43974523850482,success
חורבת שרישה,31.821396,34.939353,success
חורש מסביב לחניון רקית בכרמל,,,failed
חורשה מצפון למנזר בית ג''מאל,,,failed
חורשת ארבעים שביל מוליך לנחל נשר,,,failed
חורשת דרזנר מערות השומרונים,,,failed
חורשת ה-40 בכרמל,,,failed
חורשת הארבעים (40) מול הכניסה לחי בר הכרמל,,,failed
חורשת הארבעים - דרך הדורות,,,failed
חורשת הארבעים על הכרמל ליד האוניברסיטה,,,failed
"חורשת הארבעים, הכרמל",,,failed
"חורשת הארבעים, חורשת ה40, נשר",32.7550259,35.0272706,success
"חורשת הארבעים, נשר",32.7550259,35.0272706,success
"חורשת הארבעים, סמוך לבסיס צה""ל",,,failed
"חורשת הסרג'נטים, נתניה",32.30428905,34.87719030589204,success
"חורשת הסרג'נטים/האוניברסיטה, נתניה, ישראל",32.306781,34.877867,success
"חורשת הסרג׳נטים ,נתניה",32.30428905,34.87719030589204,success
חורשת טל,33.2212094,35.63011326269683,success
חורשת עפולה,32.443672,35.518986,success
חורשת רמת הכובש,32.218542,34.938882,success
"חזון אי""ש, חדרה",32.4380277,34.8896627,success
חזקה בשנית,,,failed
"חזקה,בשנית",,,failed
"חי בר כרמל, חיפה",32.75346265,35.011023591304806,success
חיבור נחל חיק ונחל אורן,,,failed
חיפה  לאורך דרך סטלה מריס,,,failed
חיפה גבעת העיזים,32.772973,34.984492,success
חיפה גבעת העיזים.,32.772973,34.984492,success
חיפה וצפון הכרמל,32.793514,34.957457,success
חיפה חורשת הארבעים,32.7550259,35.0272706,success
"חיפה נחל איזוב ליד מבנים נטושים, האכסניה",,,failed
חירבת בית לויה (צפונית לאמציה),,,failed
חירבת חני (קולה),,,failed
חירבת מזין,31.683937,35.432594,success
חירבת משושה בגבעה מול בקוע,,,failed
חירבת נר בדרך לישוב מירב,,,failed
חירבת סעדים,31.751,35.129395,success
"חירבת ענים, סמוך לישוב שני",,,failed
חירבת-חרמש,31.960458,35.151005,success
חל תלכיד +נחל פיראן,,,failed
חמדת,32.2513954,35.5263151,success
חניון איצטדיון טדי - ירושלים,,,failed
חניון גרשון וחנה הדס בפארק עצמאות ארה,,,failed
חניון גרשון וחנה הדס בפארק עצמות ארה,,,failed
"חניון גרשון וחנה הדס בפארק עצמות ארה""ב",,,failed
חניון האגם,32.72267155,35.009904728667664,success
חניון האגם ועין אלון,,,failed
"חניון האגם, חיפה",32.72267155,35.009904728667664,success
חניון האירוסים,32.5044011,35.4129487,success
חניון האקליפטוס,33.1958382,35.62690280895114,success
חניון הסטף העליון,31.775476,35.126925,success
"חניון הפרפר, כביש 353",31.684058,34.927637,success
חניון הר לפידים  בגלבוע,,,failed
חניון הר נדב בגלבוע,,,failed
חניון הרב גרשון וחנה הדס,32.117667,34.807007,success
"חניון הרועה, רכס בוקר",,,failed
"חניון חנה וגרשון הדס, ליד מערת הנטיפים",,,failed
חניון חנה וסע,31.7670873,35.19532175962429,success
"חניון יער היערנים, נשר",32.7511866,35.0479692,success
חניון יער קרן הכרמל,,,failed
"חניון להבים חלמוניות, להבים",,,failed
"חניון לילה בעין עקב, נחל חווה",,,failed
"חניון לילה בר גיורא, בר גיורא",,,failed
"חניון לילה נחל ימין, דימונה",,,failed
חניון מול אנדרטה לצ'לנדג'ר כביש 3866,,,failed
חניון מערת הנטיפים,31.755878,35.023751,success
חניון מצפה מודיעין/הורדה,,,failed
חניון משרדי פרק הכרמל,,,failed
חניון נחאביר,31.429643,34.468575,success
חניון נחל דישון,33.069074,35.476957,success
חניון נחל קדש,33.1189633,35.5672765,success
חניון נחל קטלב,31.740951,35.074629,success
"חניון סטף עליון, ירושלים",,,failed
"חניון צ'רצ'יל, נוף הגליל",,,failed
חניון רקית,32.714344,35.0129051,success
חניון רקית הכרמל ישראל,32.714344,35.0129051,success
חניון רקית פיקניק,32.714344,35.012905,success
חניון שביל הפיסגה הר מירון,32.117667,34.807007,success
חניון שריגים,31.6772878,34.9287759,success
חניית שמורת אלוני יצחק,,,failed
חניתה,33.0874108,35.1733471,success
חספין,32.8450731,35.7928356,success
"חצב, ישראל",31.7792702,34.7693634,success
"חר' סומקה, חר' דרג'",,,failed
"חרבת בית לויה, אמציה",,,failed
חרבת דורבן ליד הישוב מטע (חפשו באתר עמודענן),,,failed
חרבת דרבן,30.570323,34.637239,success
חרבת דרדר -צור נתן,,,failed
חרבת חנות,32.794038,35.143874,success
חרבת חנות - עין מטע - עין תנור,,,failed
חרבת חנות ועין מטע,,,failed
חרבת מדרס מול צפרירים,,,failed
חרבת נכס,32.794038,35.143874,success
חרבת סמארה נחל אלכסנדר,32.385924,34.8646,success
חרבת עתרי אשר בשפלת יהודה,,,failed
חרבת קלעה במסלול הירוק ליד פדואל,,,failed
חרבת קנובה וחרבת בארית,,,failed
חרבת שרישה,31.8213963,34.9393529,success
חרמון הר קטע,33.317798,35.803607,success
חרמון עמק מן,32.0157873,34.8376198,success
חרמון רכבל עליון מעל עיקול בננה,,,failed
חרמון רכבל תחתון,,,failed
"חרמון, מבשרת ציון",31.8066984,35.1493827,success
טברי כינרת והעמקים,,,failed
טבריה כינרת והעמקים,,,failed
טורעאן הר,32.7959235,35.3745399,success
טחנת הנזירים,32.764807,35.1569097,success
טיילת אלרואי טבעון,,,failed
טיילת אלרואי טבעון (Alroy Tivon Promenade),,,failed
"טיילת מפגש הנחלים, שדה נחמיה",,,failed
טל שחר,31.80506,34.9022119,success
טסט,22.2985604,114.1736032,success
טעות בשם ובמשפחה!!!,,,failed
"טרומפלדור 5, קרית מוצקין, ישראל",32.8369966,35.0745997,success
"יחיאל דב דרזנר 45, תל אביב-יפו, ישראל",32.127331,34.806524,success
"יחיאל דב דרזנר, תל אביב יפו",32.1271736,34.8053568,success
יישוב איתמר,31.664753,34.796081,success
"יישוב דֹּלב, מערב בנימין (לא רחוק ממודיעין)",,,failed
ים המלח ומדבר יהודה,,,failed
יער אודם רמת הגולן,33.2282263,35.74726371947365,success
יער אודם שביל אדום וכביש סלול,33.228921,35.747767,success
יער אודם(שביל אדום),33.228921,35.747767,success
"יער אודם, הג'ובה הגדולה",,,failed
יער אילנות (ליד קדימה),,,failed
"יער אילנות חניון מונגש, יער אילנות מזרח, קדימה צורן",,,failed
"יער אילנות, קדימה צורן",32.29185075,34.90694983215647,success
יער אלונה,32.5483434,35.01814423483101,success
יער אלוני יצחק - גליקסון,,,failed
יער אליקים,32.655056650000006,35.10964601878395,success
"יער אליקים, בין מחלף אליקים לדליית אל כרמל",,,failed
"יער אמציה  [שטח אש ח""א81]מדרום לכרמים",,,failed
יער בית קשת וצות גולני,,,failed
"יער בית קשת, דרך נוף",32.710723,35.37925,success
"יער בית קשת, נוף הגליל",32.755392549999996,35.368854419431216,success
יער בכניסה למושב צלפון/גיזו,,,failed
יער בלפור ליד מגדל העמק,,,failed
יער בן שמן - מצפה מודיעין,,,failed
יער ברזיל,31.7684682,35.1721537,success
יער בריטניה - תל עזקה,,,failed
יער ברעם,33.04663495,35.43954952285262,success
יער ברעם כ 200 מטר מהכניסה משמאל לשביל,,,failed
יער ברקת ויער קולה ליד שוהם,,,failed
יער גברעם,31.5866183,34.62454526852734,success
יער גברעם בסמוך לסינגל גברעם,,,failed
"יער גברעם, גברעם",31.5866183,34.62454526852734,success
"יער דודאים, צפונית לצומת גורל ישנו שלט גדול וירידה ימינה ליער דודאים",,,failed
"יער דודאים: כביש 40 בין צומת גורל לבין צומת להבים, בצד המזרחי",,,failed
יער הדודאים קצת צפונה לבאר שבע,,,failed
"יער הזיכרון ליהדות פולין, נטף",,,failed
יער החמישה,31.8154005,35.127401578780805,success
"יער החמישה, ליד אנדרטת הצבי",,,failed
יער המגינים,31.840910100000002,34.928573813589665,success
"יער המגינים, כרמי יוסף",,,failed
יער המלאכים ותל לכיש,,,failed
יער המלאכים שחריה,,,failed
יער הנשיא - דרך הפסלים,,,failed
יער הנשיא - הר תנופה,,,failed
"יער הנשיא - צרעה, דרך הפסלים",,,failed
יער הנשיא ליד צרעה,,,failed
יער הקדושים  - דרך כחולה,,,failed
יער הקדושים - כניסה מערבית,,,failed
יער הקדושים -השביל הכחול,,,failed
יער הקדושים חניון כסלון (ליד עין כסלון ותל כסלון),,,failed
"יער הקדושים, אשתאול",,,failed
"יער הקדושים, הרי יהודה",,,failed
יער הרקפות ליד טל שחר,,,failed
"יער הרקפות, דרך הפרחים, כוכב יאיר צור יגאל",,,failed
יער חגית,32.618754,35.040893,success
יער חגית (יער לקוחות חברת החשמל),,,failed
יער חדרה - קרוב לכביש הראשי,,,failed
"יער חולדה, חולדה",32.1934351,34.9358521,success
יער חורשים בדרום השרון,,,failed
יער חורשים בכנסה לכביש החניון,,,failed
"יער חרובית, פארק הלוחם, לאורך שביל הדסה (השביל המסומן בירוק)",,,failed
"יער ירושלים, חירבת סעדים",,,failed
"יער ירושלים, ירושלים",31.78209835,35.186090300248225,success
"יער כוכב יאיר, כוכב יאיר צור יגאל",32.222569050000004,34.98520908252976,success
"יער כח, ליד אלעד. השביל השחור (סיור בעקבות לוחמים)",,,failed
יער כרמית,31.7656059,35.1686206,success
יער לביא,32.772754750000004,35.41424153767271,success
יער לביא - ליד בית קברות מוסלמי עתיק,,,failed
יער לביא- בפנייה ימינה בהתאם לשילוט בכביש צומת גולני טבריה,,,failed
יער לביא- פונים ימינה בכביש צומת גולני-טבריה בשילוט,,,failed
יער להב  יש שילוט.,,,failed
יער להב ליד הישוב להבים,,,failed
יער להב שביל הזהב,31.390319,34.853124,success
יער לוקסמבורג,32.04977,34.959024,success
"יער לח""י",32.04977,34.959024,success
יער לנדאו יער השומרים,,,failed
יער מבוא חמה - דרום רמת הגולן,,,failed
יער מגינים ליד כרמי יוסף,,,failed
יער מירון - דרומית לצומת מירון,,,failed
יער נחשונים,32.027982300000005,34.965530614933094,success
"יער נחשונים, איזור הישוב אלעד",,,failed
יער נתניה,32.30428905,34.87719030589204,success
"יער נתניה - חורשת הסרג'נטים, נתניה",32.30428905,34.87719030589204,success
יער סעד,9.891902,23.670198,success
"יער עופר (לפני העלייה למצפה עופר, על השלוחה הדרומית יותר)",,,failed
"יער עופר, לפני העלייה למצפה עופר. שלוחה דרומית.",,,failed
יער עמינדב מסביה לחרבת סעדים שיא הפריחה,,,failed
"יער עמינדב, עמינדב",31.7524036,35.13139448825566,success
יער צורעה לאורך דרך הפסלים,,,failed
יער צרעה חניון שאול,,,failed
יער קדימה,32.270097500000006,34.92429764439522,success
יער קדימה ליד עין שריד,,,failed
"יער קדימה, קדימה צורן",32.270097500000006,34.92429764439522,success
יער קולה ליד ראש העין,,,failed
יער קוממיות ליד מצודת יואב,,,failed
יער קפלן בכפר סבא,,,failed
"יער קרית אתא, קרית אתא",32.80837425,35.07897286320876,success
יער קרן הכרמל,32.698807,35.06289152945017,success
יער ראש העיין - שביל הפריחה,,,failed
יער ראש העין בתחילת שביל הפריחה,,,failed
יער ראש העין ושביל הפריחה,,,failed
"יער ראש העין, ה' באייר, ראש העין",,,failed
"יער ראש העין, ראש העין",32.09783675,34.97289273980424,success
יער ראש פינה,32.958985350000006,35.5367114055375,success
"יער שוהם, יער אלעד, גבעת תיתורה במודיעין",,,failed
"יער שוקדה, בתרונות בארי, שמורת פורה, הגבעה מול חוות שקמים",,,failed
"יער שוקדה, שוקדה",,,failed
יער שחריה (יער המלכים),,,failed
יער שחרייה,31.59569935,34.8299182132199,success
יער שחרייה (Shachariya Forest),,,failed
יער שמחוני,31.475475449999998,34.52296313628885,success
יער תקוע,31.6614,35.2267139,success
"יערות הכרמל-ליד החניונים בין העצים,בחי בר בכניסה",,,failed
יערות מנשה,31.895502,34.982493,success
"יקב פלם, הקדושים, אשתאול",,,failed
יקינטון המים,31.858774,34.919834,success
יקנעם,32.6480601,35.0943545,success
יקנעם עילית,32.6480601,35.0943545,success
יקנעם עילית (Yokneam Illit - Upper Yokneam),,,failed
יראון,33.0777838,35.455753,success
ירוחם שמורת האירוסים,32.283726,34.839232,success
ירוחם שמורת החלמוניות,,,failed
ירוחם-שביל החלמוניות,,,failed
ירושלים -  פארק המסילה,31.7533148,35.2094905,success
"ירושלים וכבישים מספר 38, 395, 375 ו-386",,,failed
ירושלים רבתי,31.737049,34.976164,success
ירושלים רבתי (Greater Jerusalem),,,failed
"ירושלים, עמק לבן!",,,failed
ירקון גן לאומי,32.1144912,34.915712664285714,success
ישוב בני יהודה,32.796646,35.689347,success
ישוב חמדת שבשומרון,,,failed
ישובי גב  ההר,,,failed
"ישיבת איתרי, ירושלים",31.7448765,35.2107703,success
ישפרו סנטר,31.6032969,34.75793814189189,success
"ישפרו סנטר מודיעין, שדרות המלאכות, מודיעין מכבים רעות",,,failed
ישרש,31.915785,34.8499267,success
כביש  767,32.721932,35.565688,success
כביש 1,32.1044665,35.21116814694301,success
כביש 1 וכביש 3965 ממחלף הראל לסטף,,,failed
כביש 10,33.067875,35.1847663,success
כביש 10 מצפה קדש ברנע,,,failed
"כביש 2, חיפה",32.4470965,34.8930217,success
כביש 204 ירוחם דימונה,30.98822,34.93176,success
כביש 211 (באר-שבע-ניצנה)  בקילוטר ה-132 צד ימין,,,failed
כביש 211 אחרי היישוב אשלים,30.96409,34.69934,success
כביש 211 בין אשלים לצומת שיבטה,,,failed
כביש 211 בקילומטר 132,,,failed
כביש 211 בקילומטר 132 משני צידי הכביש,,,failed
"כביש 211 כ-4 ק""מ מערבית לאשלים, ו-ליד ה-ק""מ ה-132",,,failed
כביש 211 לכיוון שבטה בקילומטר 132,,,failed
כביש 222 מערבה-אחרי רביבים בקילומטר 163,,,failed
כביש 222 מערבית לרתמים,,,failed
כביש 222 צאלים רתמיםט[,,,failed
כביש 222 רביבים-צאלים,,,failed
כביש 232 - אזור הישוב עלומים,,,failed
כביש 375/3855,31.6957855,35.01094338860145,success
"כביש 375/מטע, מטע",24.958987,-80.573389,success
כביש 38 מול מסילת ציון,31.76127,34.989123,success
כביש 38/דולמיט,31.7603756,34.9874618,success
"כביש 38/כביש 3855, שפלת יהודה",,,failed
"כביש 3855/הירקון, בית שמש",31.707114,35.007316,success
כביש 395 (צומת אשתאול-סטף),,,failed
כביש 395 מאשתאול לכסלון,,,failed
"כביש 395 מאשתאול לכסלון, ובדרך לאנדרטת מגילת האש",,,failed
כביש 395/כביש 38,31.772833,35.153612,success
"כביש 395/כביש 386, ירושלים",31.772833,35.153612,success
"כביש 42/בית חנן, נס ציונה",31.936937,34.779003,success
כביש 431,31.894236,35.00059,success
כביש 44 בין כפר אוריה לתעוז,,,failed
כביש 44 לכיוון בית שמש מול תעוז ולפני תרום,,,failed
כביש 444 דרומית לאלעד,,,failed
כביש 458 למעלה מכמש,,,failed
"כביש 465, ישראל",32.038121,34.981557,success
"כביש 471/זבוטינסקי, גבעת שמואל",32.067455,34.848716,success
"כביש 6 חוצה צפון, ברקת, פתח תקווה",31.75052,70.80356,success
כביש 6 לכיוון צפון בערך בבקה אל גרביה,,,failed
כביש 6 לצפון בין נחל נרבתא למחלף עירון,,,failed
"כביש 6, בין מחלף קרית גת למחלף שורק",,,failed
"כביש 6666 בעלייה כ-3 ק""מ אחרי המחצבה",31.887091,34.778587,success
כביש 7/כפר נוער כנות,31.808048,34.755538,success
כביש 70 (זכרון-יקנעם),,,failed
"כביש 70, כ- 500 מטר ממחלף אליקים מערבה",,,failed
כביש 7513,32.141405,34.873246,success
"כביש 899, סמוך למלכיה",,,failed
כביש 90 צפון,31.655766,35.116268,success
כביש 959 בין צומת בנטל למאגר בנטל,,,failed
"כביש 98, אלוני הבשן (כניסה להר חזק)",,,failed
"כביש 989 בין מג'דל שמס לנווה אטי""ב",,,failed
כביש אשתאול כיסלון,,,failed
כביש בית שמש-נס הרים,,,failed
כביש גבעת וולפסון,32.720666,35.016199,success
כביש גבעת יערים,32.141405,34.873246,success
כביש גישה לעין חוד,,,failed
כביש הגישה לחורבת רקית,,,failed
כביש הגישה לחניון עין צין,,,failed
כביש החוף צפון - מתלול כורכר צפונה ממחלף זיכרון 10 מ מהכביש,,,failed
כביש הכניסה לאליעד,,,failed
כביש הכניסה לגבעת ברנר מצפון.,,,failed
כביש העליה משפך זהר לערד[בצידי הכביש],,,failed
כביש לגבעת וולפסון מצד ימין,,,failed
"כביש מספר 1, מנזר לטרון, כביש 424 (רמלה - לטרון) וקיבוץ משמר דוד",,,failed
כביש נס הרים - בית שמש,,,failed
כביש ערד-סדום וכל הנחלים הנשפכים לים המלח,,,failed
כביש222 קצת לפני רביבים,,,failed
כוכב יאיר,32.2201627,34.993953,success
כורכר גברעם בחלק הצפוני ליד אתר גברעם הישנה,,,failed
כוש עציון-אספר,,,failed
כיסופים,31.3741608,34.3994488,success
כיסופים ליד בית הקברות,,,failed
כל נחלים הנשפכים לים המלח,,,failed
כליל,32.9855303,35.2004778,success
כלניות אדומות מרובות בשמורה.,,,failed
"כמון 26, ירושלים",31.732298,35.1818273,success
"כניסה באזור בשטח שרגא רפאלי/רבקה גובר, פתח תקווה",31.75052,70.80356,success
כניסה לאתר מעלה גמלא,,,failed
כניסה לישוב לכיש וביערות הסמוכים,,,failed
כניסה למושב בן זכאי (ביציאה הדרומית מ יבנה),,,failed
כניסה למערת הנטיפים,,,failed
כניסה לנחל גלים באזור חניית הרכבים,,,failed
"כסלון, מגילת האש",,,failed
כפר בלום,33.1723656,35.6101218,success
כפר בן-נון,31.8624687,34.9471855,success
כפר גלעדי,33.2417843,35.5749608,success
"כפר הנוער האורנים - פנימיית אורנים, ישראל",,,failed
כפר יהושע  בכביש הכניסה צד שמאל,,,failed
כפר יהושע בכביש הכביש הכניסה צד שמאל,,,failed
כפר מישר (ליד גדרה),,,failed
כפר סבא מזרח ליד בית האבן,,,failed
כפר עזה,31.4833351,34.5333225,success
כפר רות,31.9101826,35.03409413150449,success
כפר שמאי,32.9574173,35.4579027,success
כפר שמואל,31.8891357,34.9328059,success
כקלומטר ממערב לחרבת בית ענבה,,,failed
כרי נעמן - שוליים צפוניים-מזרחיים של השטח המוצף,,,failed
כרכור גבעת האלון הנבוב,,,failed
"כרכור, פרדס חנה כרכור",32.4760349,34.9945664,success
"כרם מהר""ל, יער עופר",,,failed
כרם מהרל גבעות עופר,,,failed
"כרמיאל, מיצפור שי",,,failed
"כרמיאל, מצפור שי",32.9088074,35.2875499,success
כרמים,31.3356266,34.9190091,success
"כרמים בנימינה גבעת עדה, בנימינה גבעת עדה",32.54940565,34.95456910991059,success
כרמל  (בצד הכביש לגבעת וולפסוןכרמל,,,failed
כרמל - בדרך למערת אורנית,,,failed
כרמל - מסלול טיול רכס אצבע,,,failed
כרמל בדרךלעין אלון,32.092324,34.964173,success
כרמל חורבת רקית,,,failed
כרמל חורשת הארבעים,,,failed
כרמל כביש גבעת וולפסון,32.759586,34.969172,success
כרמל כל אזור שוויצריה הקטנה,,,failed
כרמל ליד עופר,,,failed
כרמל מצוק הארבעים,,,failed
כרמל רכס כרמיה,,,failed
כרמל רמות מנשה,32.596642,35.059053,success
כרמל רמות מנשה והשרון,,,failed
כרמל שביל המערות,32.8007695,34.9807192,success
כרמל שווצריה הקטנה,,,failed
"כרמל, ליד כרם מהר""ל",,,failed
כרמל- מצוק הארבעים,,,failed
"כתף חרמון ,הר עבושית",,,failed
"כתף חרמון, הר כחל",,,failed
"כתף חרמון, מסלול ירוק",,,failed
"כתף חרמון,הר חבושית",,,failed
"כתף שזיף, החרמון",,,failed
"לאורך ""ציר החשמל"" מדרום לרכבל העליון",,,failed
לאורך הטיילת הדרומית של נהריה,,,failed
לאורך המסלול הכחול נחל ספונים,,,failed
לאורך המסלול כחול נחל ספונים,,,failed
לאורך השביל להר שוקף,,,failed
לאורך השביל שמורת רכס בשנית,,,failed
לאורך כביש 232,,,failed
לאורך כביש 38 וכביש 375,,,failed
לאורך כביש 5 מברקן לצומת קסם,,,failed
לאורך כביש 6 בכניסה מאזור תל חדיד(המנהרה),,,failed
לאורך כביש 6 בעיקר בחלקו המרכזי,,,failed
לאורך כביש מספר 1 וכביש מספר 38,,,failed
לאורך כביש מספר 1 ממחלף בן שמן מזרחה,,,failed
לאורך כל השביל הכחול בין יודפת להר עצמון,,,failed
לאורך נחל באר שבע ובצידי דרכים,,,failed
"לאורך נחל באר שבע, ובצידי דרכים",,,failed
לאורך צידי כביש מס' 80+29,,,failed
"לאורך רכס אצבע, על השביל המעגלי השחור",,,failed
להבים- חניון החלמוניות,,,failed
לוזית,31.6877948,34.8877384,success
"לטרון, לטרון",,,failed
ליד אנדרטת כוח ביער קולה על כביש אלעד-שוהם,,,failed
ליד אנדרטת כוח קרוב לאלעד,,,failed
ליד בית ג'אן שמורת הר מירון,,,failed
ליד בית הבד ליד נחל זנוח,,,failed
ליד בית הקברות-מבוא חמה,,,failed
ליד ההירודיון בנחל בין כפר אלדד למעלה רחבעם,,,failed
ליד היישוב מיתר,,,failed
ליד הישוב נטף ומלא ליד נווה צוף בשומרון,,,failed
ליד הישוב נס הרים,,,failed
ליד הכביש המוביל לעין יעל,,,failed
ליד המרינה בהרצליה,,,failed
ליד הסכר באגם העונתי ביער אמציה,,,failed
ליד התצפית על המכתש הקטן,,,failed
ליד חורבת דורבן,,,failed
ליד חורבת רקית,,,failed
ליד חורשת הארבעים,,,failed
ליד חירבת חנות,,,failed
ליד חניון רקית (בכביש המוביל להר שוקף),,,failed
"ליד חרבת מסעד, איזור עדולם",,,failed
ליד חרבת סמארה,,,failed
"ליד יפתח, קרוב לקניון הקטן",,,failed
ליד ישפרו סנטר מודיעין,,,failed
ליד מאגר רשפים,,,failed
ליד מאגר רשפים עמק המעינות,,,failed
ליד מושב ישעי,,,failed
"ליד מיני ישראל, לאורך כביש 1 וכביש 38",,,failed
ליד מיתר צפון הנגב,,,failed
ליד מכללת ספיר. בדרך לבית הקברות של קיבוץ גבים. במסלול אופניים מסומן היוצא מהחניה כ 200 מטר. ליד כבר,,,failed
ליד מנזר בית ג'מאל,,,failed
ליד מערות הפעמון ביער אמציה,,,failed
ליד מערות כפר שמריהו,,,failed
ליד מצפור קרן כרמל,,,failed
ליד נווה מדרום לדקל,,,failed
ליד נווה שלום יער אשתאול,,,failed
ליד נושב נוב,,,failed
ליד נחל יתיר,31.247827,34.910523,success
ליד נטור בצידי הדרך המובילה לאום אל קנטיר המסומנת בסימון שבילים כחול,,,failed
ליד עפולה עלית,,,failed
"ליד פדואל, בשביל הירוק לדיר קלעה",,,failed
"ליד קיבוץ מלכיה (קואורדינטות  -  lat,long    33.111230,35.516785 )",,,failed
ליד קיבוץ ניר יצחק,,,failed
ליד קניון יפתח,,,failed
ליד שלוותה הוד השרון,32.436117,-97.836585,success
ליד שמורת אירוס ירוחם,,,failed
"ליפתא, ירושלים",31.7964636,35.1963109,success
לכיש ליד מושב אמציה,,,failed
למרגלות ההרודיון,,,failed
לפני הכניסה לכביש למיצר,,,failed
"לפני העלייה לכרם מהרל, בכניסה לחוות מקורה, מצד ימין",,,failed
לצד הכביש המוביל לבית אורן (721),,,failed
"לצד כביש 6, בין מחלף שורק למחלף נשרים",,,failed
לצד מסלול האופניים והולכי רגל מצומת בילו לכיוון קבצ שילר,,,failed
לצידי הכביש בין תחנת רכבת מלחה לחניון אגד במקום,,,failed
לצידי הכביש בין תחנת רכבת מלחה לחנית אגד במקום,,,failed
לצידי הכבישים 386 ו- 375,,,failed
לצידי כביש 35 - בין שדה יואב למשען,,,failed
לצידי כביש 367 ליד נוה מיכאל,,,failed
לצידי כביש מס' 35,,,failed
מאגורת רחמים,31.283004,35.20616,success
"מאגר בית זית, בית זית",31.783458250000002,35.154362839268046,success
מאגר בית ינאי,32.381912,34.863551,success
מאגר בנטל,33.140214549999996,35.78169860715637,success
"מאגר בנטל צינור המים החמים, מרום גולן",,,failed
"מאיר נקר, ירושלים",31.7516156,35.2410486,success
מבוא חורון,31.8501774,35.0354628,success
מבצר קאקון,33.044455,35.226304,success
"מגדל, ישראל",32.8387154,35.4993634,success
מדיעין- גבעת בוכמןרעות ליד רחוב לוי,,,failed
"מדרגות בירידה לכסלון, שביל ישראל",31.526826,34.784226,success
"מדרום למגרש החניה הקטן, בין חורשים לנירית",,,failed
מדרך עוז,32.5954691,35.1603051,success
"מדרך עוז, ישראל",32.5954691,35.1603051,success
מודיעין,31.9085744,35.0069297,success
מודיעין (Modi'in),31.9324487,35.0433428,success
מודיעין מכבים רעות,31.9085744,35.0069297,success
מודיעין-גבעת בוכמןרעות ליד רחוב לוי,,,failed
מוזיאון דרך הדורות ליד אוניבריטת חיפה,,,failed
מוזיאון דרך הדורות ליד אניברסיטת חיפה,,,failed
מוזליאום מזור (יער קולה),,,failed
מוחרקה,32.6733485,35.0880043,success
מול בקוע. גבעת התורמוסים ליד צומת נחשון,,,failed
מול הר ברקן צמוד לכביש לפני הירידה לשביל לעין סמל,,,failed
מול שער הכניסה הישן של קרני שומרון,,,failed
מול תל חצור,33.017473,35.568043,success
מונפורט,33.04440285,35.226555852023125,success
מוצב הפעמון ואנדרטת הזיתים,,,failed
מורדות הר הילל,,,failed
מורדות הר קטע-גבעת הסחלבים,,,failed
מורדות מערביים כרמל,,,failed
מושב אמציה,31.53248,34.91404,success
מושב זנוח,31.731928,34.998983,success
מושב יעד,31.896084,34.907626,success
מושב צפרירים,31.661592,34.941443,success
מושב שקף,31.51656,34.93783,success
מושב תלמי מנשה / באר יעקב,,,failed
"מזרחית לכביש 38, ליד אשתאול",,,failed
מזרחית לעדי-עד,,,failed
מחלף אליקים,32.6362571,35.0659419,success
מחלף בני דרור,32.255691,34.892981,success
"מחלף גבעת מרדכי/יציאה לבגין דרום, ירושלים",31.766395,35.192909,success
מחלף נשרים,31.9108297,34.897473,success
מחלף ענבה,31.899899,34.9378505,success
"מחלף תקווה, פתח תקווה",32.1177622,34.8786139,success
מחנה ישראל בין קיבוץ דברת לאחוזת ברק,,,failed
מחנה צור,31.013087650000003,34.8591078376181,success
מחצבת אודים,32.266101,34.848272,success
מחצבת השיש המשוקמת בחפציבה,,,failed
מחצבת חרייבה בכרמל,,,failed
מטולה. ליד הצימרים של משפ' לב-ארי.,,,failed
מטע,35.8885993,14.4476911,success
מטע זיתים בדרך למנזר בית ג'מאל,,,failed
"מי נפתוח ליפתא, ירושלים",31.794016,35.19629060540906,success
מימין לגדר המערכת מלכישוע,,,failed
מימין לכפר הנגמלים מלכישוע,,,failed
"מינהל קהילתי -""גנים"", דהומיי, ירושלים",,,failed
מיני ישראל,31.84225175,34.96897263075671,success
מירב,32.4533873,35.4215378,success
מירון (Meron),32.9977837,35.4137268,success
מירון (Miron),32.1587927,34.8364399,success
